tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stages,Language,Like_Count,Retweet_count,Most_Likely_Prediction-p1,p1_conf
841314665196081154,,,"DatetimeIndex(['2017-03-13 15:47:01'], dtype='datetime64[ns]', freq=None)",This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,,,,https://twitter.com/dog_rates/status/841314665196081154/video/1,13.0,10,Max,NA,en,16999,5186,Afghan_hound,0.903712
841077006473256960,,,"DatetimeIndex(['2017-03-13 00:02:39'], dtype='datetime64[ns]', freq=None)",This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,,,,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12.0,10,Dawn,NA,en,24537,5849,Brittany_spaniel,0.962985
840632337062862849,,,"DatetimeIndex(['2017-03-11 18:35:42'], dtype='datetime64[ns]', freq=None)","Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",,,,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12.0,10,Maddie,NA,en,9617,1939,Golden_retriever,0.711148
840268004936019968,,,"DatetimeIndex(['2017-03-10 18:27:58'], dtype='datetime64[ns]', freq=None)",This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,,,,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12.0,10,Monty,NA,en,20645,6338,Chesapeake_bay_retriever,0.8639870000000001
839990271299457024,,,"DatetimeIndex(['2017-03-10 00:04:21'], dtype='datetime64[ns]', freq=None)",Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,,,,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13.0,10,Sojourner,NA,en,14396,2544,Staffordshire_bullterrier,0.604938
839549326359670784,,,"DatetimeIndex(['2017-03-08 18:52:12'], dtype='datetime64[ns]', freq=None)","Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",,,,https://twitter.com/dog_rates/status/839549326359670784/photo/1,12.0,10,Winston,NA,en,29533,8610,Swing,0.393527
839239871831150596,,,"DatetimeIndex(['2017-03-07 22:22:32'], dtype='datetime64[ns]', freq=None)",This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,,,,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13.0,10,Odie,NA,en,29186,7251,Leonberg,0.927021
838921590096166913,,,"DatetimeIndex(['2017-03-07 01:17:48'], dtype='datetime64[ns]', freq=None)",This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,,,,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13.0,10,Arlo,NA,en,11991,2295,Border_terrier,0.664538
838561493054533637,,,"DatetimeIndex(['2017-03-06 01:26:54'], dtype='datetime64[ns]', freq=None)",This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,,,,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13.0,10,Walter,NA,en,11713,1470,Kelpie,0.216562
838476387338051585,,,"DatetimeIndex(['2017-03-05 19:48:43'], dtype='datetime64[ns]', freq=None)",This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,,,,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13.0,10,Stanley,NA,en,24273,5339,Great_pyrenees,0.997692
838083903487373313,,,"DatetimeIndex(['2017-03-04 17:49:08'], dtype='datetime64[ns]', freq=None)",This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,,,,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13.0,10,Daisy,NA,en,18925,3486,Chow,0.800975
837482249356513284,,,"DatetimeIndex(['2017-03-03 01:58:22'], dtype='datetime64[ns]', freq=None)",This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,,,,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",13.0,10,Waffles,NA,en,4134,489,Birdhouse,0.541196
837471256429613056,,,"DatetimeIndex(['2017-03-03 01:14:41'], dtype='datetime64[ns]', freq=None)",This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,,,,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12.0,10,Vincent,NA,en,13771,2563,Norwegian_elkhound,0.976255
837366284874571778,,,"DatetimeIndex(['2017-03-02 18:17:34'], dtype='datetime64[ns]', freq=None)",This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,,,,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13.0,10,Lucy,NA,en,22691,5873,American_staffordshire_terrier,0.660085
836989968035819520,,,"DatetimeIndex(['2017-03-01 17:22:13'], dtype='datetime64[ns]', freq=None)",This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,,,,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12.0,10,Mookie,NA,en,13672,2552,Shopping_cart,0.572422
836677758902222849,,,"DatetimeIndex(['2017-02-28 20:41:37'], dtype='datetime64[ns]', freq=None)",Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,,,,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",11.0,10,Oliver,NA,en,13557,2461,Leopard,0.7974100000000001
836260088725786625,,,"DatetimeIndex(['2017-02-27 17:01:56'], dtype='datetime64[ns]', freq=None)",This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,,,,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13.0,10,Lucy,NA,en,22827,4755,Borzoi,0.564688
835574547218894849,,,"DatetimeIndex(['2017-02-25 19:37:50'], dtype='datetime64[ns]', freq=None)",This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,,,,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11.0,10,Eli,NA,en,19162,4026,Staffordshire_bullterrier,0.6106550000000001
835297930240217089,,,"DatetimeIndex(['2017-02-25 01:18:40'], dtype='datetime64[ns]', freq=None)",Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,,,,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12.0,10,Ash,NA,en,17630,3318,Rottweiler,0.341276
835264098648616962,,,"DatetimeIndex(['2017-02-24 23:04:14'], dtype='datetime64[ns]', freq=None)","Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",,,,"https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",12.0,10,Lola,NA,en,8363,1889,Hyena,0.736871
834931633769889797,,,"DatetimeIndex(['2017-02-24 01:03:08'], dtype='datetime64[ns]', freq=None)",This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,,,,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",12.0,10,Tucker,NA,en,11664,1834,Ice_bear,0.330573
834786237630337024,,,"DatetimeIndex(['2017-02-23 15:25:23'], dtype='datetime64[ns]', freq=None)",This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,,,,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13.0,10,Tobi,NA,en,22669,6055,Border_terrier,0.156276
834458053273591808,,,"DatetimeIndex(['2017-02-22 17:41:18'], dtype='datetime64[ns]', freq=None)","Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",,,,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12.0,10,Chester,NA,en,10354,1865,Rhodesian_ridgeback,0.468619
834209720923721728,,,"DatetimeIndex(['2017-02-22 01:14:30'], dtype='datetime64[ns]', freq=None)",This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,,,,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12.0,10,Wilson,NA,en,22211,5333,Golden_retriever,0.754799
834167344700198914,,,"DatetimeIndex(['2017-02-21 22:26:07'], dtype='datetime64[ns]', freq=None)",This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,,,,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11.0,10,Sunshine,NA,en,16953,4036,Ox,0.991682
834086379323871233,,,"DatetimeIndex(['2017-02-21 17:04:24'], dtype='datetime64[ns]', freq=None)",This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,,,,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12.0,10,Lipton,NA,en,14073,2462,Bath_towel,0.736759
833863086058651648,,,"DatetimeIndex(['2017-02-21 02:17:06'], dtype='datetime64[ns]', freq=None)",This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,,,,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12.0,10,Bentley,NA,en,14450,2671,Kuvasz,0.494969
833826103416520705,,,"DatetimeIndex(['2017-02-20 23:50:09'], dtype='datetime64[ns]', freq=None)",Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,,,,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13.0,10,Charlie,NA,en,16507,3830,Chihuahua,0.438054
833722901757046785,,,"DatetimeIndex(['2017-02-20 17:00:04'], dtype='datetime64[ns]', freq=None)",This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,,,,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13.0,10,Bronte,NA,en,22256,3566,West_highland_white_terrier,0.918144
833479644947025920,,,"DatetimeIndex(['2017-02-20 00:53:27'], dtype='datetime64[ns]', freq=None)",This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,,,,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13.0,10,Poppy,NA,en,16013,2297,Golden_retriever,0.727039
832757312314028032,,,"DatetimeIndex(['2017-02-18 01:03:09'], dtype='datetime64[ns]', freq=None)",This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,,,,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13.0,10,Willow,NA,en,18154,4029,Cardigan,0.160888
832636094638288896,,,"DatetimeIndex(['2017-02-17 17:01:29'], dtype='datetime64[ns]', freq=None)",This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,,,,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12.0,10,Orion,NA,en,17118,3132,Eskimo_dog,0.5250319999999999
832397543355072512,,,"DatetimeIndex(['2017-02-17 01:13:34'], dtype='datetime64[ns]', freq=None)",This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,,,,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12.0,10,Eevee,NA,en,12914,2485,Pekinese,0.988916
832369877331693569,,,"DatetimeIndex(['2017-02-16 23:23:38'], dtype='datetime64[ns]', freq=None)",This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,,,,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11.0,10,Charlie,NA,en,18514,3565,Kelpie,0.50469
831911600680497154,,,"DatetimeIndex(['2017-02-15 17:02:36'], dtype='datetime64[ns]', freq=None)",Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,,,,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14.0,10,Kuyu,NA,en,29889,7292,Bloodhound,0.777562
831670449226514432,,,"DatetimeIndex(['2017-02-15 01:04:21'], dtype='datetime64[ns]', freq=None)",This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,,,,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13.0,10,Daisy,NA,en,11299,2024,Pembroke,0.6248020000000001
831552930092285952,,,"DatetimeIndex(['2017-02-14 17:17:22'], dtype='datetime64[ns]', freq=None)",This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,,,,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13.0,10,Dutch,NA,en,9736,2560,Chihuahua,0.257415
831309418084069378,,,"DatetimeIndex(['2017-02-14 01:09:44'], dtype='datetime64[ns]', freq=None)",This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,,,,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12.0,10,Scooter,NA,en,12640,2720,Doberman,0.369389
831262627380748289,,,"DatetimeIndex(['2017-02-13 22:03:49'], dtype='datetime64[ns]', freq=None)",This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,,,,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12.0,10,Tucker,NA,en,12864,2296,Cocker_spaniel,0.26332300000000003
830956169170665475,,,"DatetimeIndex(['2017-02-13 01:46:03'], dtype='datetime64[ns]', freq=None)",Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,,,,https://twitter.com/dog_rates/status/830956169170665475/video/1,12.0,10,Reggie,NA,en,8613,1684,Kuvasz,0.451516
830583320585068544,,,"DatetimeIndex(['2017-02-12 01:04:29'], dtype='datetime64[ns]', freq=None)",This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,,,,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13.0,10,Lilly,NA,en,72336,18848,Labrador_retriever,0.908703
830097400375152640,,,"DatetimeIndex(['2017-02-10 16:53:37'], dtype='datetime64[ns]', freq=None)","Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",,,,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13.0,10,Samson,NA,en,10637,3373,Toy_poodle,0.442713
829861396166877184,,,"DatetimeIndex(['2017-02-10 01:15:49'], dtype='datetime64[ns]', freq=None)",This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,,,,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12.0,10,Mia,NA,en,13249,2199,Border_terrier,0.394486
829501995190984704,,,"DatetimeIndex(['2017-02-09 01:27:41'], dtype='datetime64[ns]', freq=None)",This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,,,,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12.0,10,Leo,NA,en,34320,11879,French_bulldog,0.950851
829141528400556032,,,"DatetimeIndex(['2017-02-08 01:35:19'], dtype='datetime64[ns]', freq=None)",This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,,,,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12.0,10,Malcolm,NA,en,26553,8314,Golden_retriever,0.57314
829011960981237760,,,"DatetimeIndex(['2017-02-07 17:00:28'], dtype='datetime64[ns]', freq=None)",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,,,,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13.0,10,Dexter,NA,en,57359,18183,Boxer,0.312221
828770345708580865,,,"DatetimeIndex(['2017-02-07 01:00:22'], dtype='datetime64[ns]', freq=None)",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,,,,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13.0,10,Alfie,NA,en,27675,6592,Seat_belt,0.765979
828708714936930305,,,"DatetimeIndex(['2017-02-06 20:55:28'], dtype='datetime64[ns]', freq=None)",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,,,,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10.0,10,Fiona,NA,en,39640,12578,Hippopotamus,0.942911
828650029636317184,,,"DatetimeIndex(['2017-02-06 17:02:17'], dtype='datetime64[ns]', freq=None)","Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",,,,"https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14.0,10,one,NA,en,10305,1506,Golden_retriever,0.649209
828409743546925057,,,"DatetimeIndex(['2017-02-06 01:07:28'], dtype='datetime64[ns]', freq=None)",This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,,,,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,10,Mutt,NA,en,6800,1283,Teddy,0.908457
828408677031882754,,,"DatetimeIndex(['2017-02-06 01:03:14'], dtype='datetime64[ns]', freq=None)",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,,,,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12.0,10,Bear,NA,en,8283,1435,Weimaraner,0.13303299999999998
828376505180889089,,,"DatetimeIndex(['2017-02-05 22:55:23'], dtype='datetime64[ns]', freq=None)","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",,,,https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,10,Beebop,NA,en,8005,1191,American_staffordshire_terrier,0.5230859999999999
828372645993398273,,,"DatetimeIndex(['2017-02-05 22:40:03'], dtype='datetime64[ns]', freq=None)",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,,,,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12.0,10,Alexander,NA,en,13561,3273,Malamute,0.663047
828046555563323392,,,"DatetimeIndex(['2017-02-05 01:04:17'], dtype='datetime64[ns]', freq=None)",This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,,,,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13.0,10,Sailer,NA,en,12754,3199,Patio,0.272972
828011680017821696,,,"DatetimeIndex(['2017-02-04 22:45:42'], dtype='datetime64[ns]', freq=None)",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,,,,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11.0,10,Brutus,NA,en,11224,2396,American_staffordshire_terrier,0.936662
827653905312006145,,,"DatetimeIndex(['2017-02-03 23:04:02'], dtype='datetime64[ns]', freq=None)",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,,,,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,10,Boots,NA,en,16755,3359,Collie,0.285555
827600520311402496,,,"DatetimeIndex(['2017-02-03 19:31:54'], dtype='datetime64[ns]', freq=None)",Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,,,,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,10,Tucker,NA,en,8038,1055,Pembroke,0.32563800000000004
827324948884643840,,,"DatetimeIndex(['2017-02-03 01:16:53'], dtype='datetime64[ns]', freq=None)","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",,,,https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,10,Ralphie,NA,en,17225,3427,Golden_retriever,0.352486
827199976799354881,,,"DatetimeIndex(['2017-02-02 17:00:17'], dtype='datetime64[ns]', freq=None)",This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,,,,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13.0,10,Charlie,NA,en,11476,2515,Great_dane,0.8696809999999999
826598365270007810,,,"DatetimeIndex(['2017-02-01 01:09:42'], dtype='datetime64[ns]', freq=None)",This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,,,,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13.0,10,Pawnd,NA,en,10932,2638,French_bulldog,0.628119
826115272272650244,,,"DatetimeIndex(['2017-01-30 17:10:04'], dtype='datetime64[ns]', freq=None)",This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,,,,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13.0,10,Ike,NA,en,17030,3519,Tennis_ball,0.997071
825876512159186944,,,"DatetimeIndex(['2017-01-30 01:21:19'], dtype='datetime64[ns]', freq=None)",This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,,,,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11.0,10,Mo,NA,en,11353,2100,Shopping_cart,0.995941
825829644528148480,,,"DatetimeIndex(['2017-01-29 22:15:05'], dtype='datetime64[ns]', freq=None)",This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,,,,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12.0,10,Toby,NA,en,13819,2797,Great_pyrenees,0.8534069999999999
825147591692263424,,,"DatetimeIndex(['2017-01-28 01:04:51'], dtype='datetime64[ns]', freq=None)",This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,,,,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,10,Sweet,NA,en,19888,5140,Pekinese,0.354823
824775126675836928,,,"DatetimeIndex(['2017-01-27 00:24:48'], dtype='datetime64[ns]', freq=None)",This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,,,,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12.0,10,Scooter,NA,en,16275,3965,Border_terrier,0.610499
824663926340194305,,,"DatetimeIndex(['2017-01-26 17:02:56'], dtype='datetime64[ns]', freq=None)",This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,,,,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13.0,10,Wilson,NA,en,10942,1952,English_setter,0.526488
824297048279236611,,,"DatetimeIndex(['2017-01-25 16:45:05'], dtype='datetime64[ns]', freq=None)",This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,,,,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11.0,10,Nala,NA,en,16351,4350,Teddy,0.58823
823939628516474880,,,"DatetimeIndex(['2017-01-24 17:04:50'], dtype='datetime64[ns]', freq=None)",This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,,,,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12.0,10,Cash,NA,en,11570,3049,Schipperke,0.23407600000000006
